opt_code,school_year,school_name,longitude,latitude,city,how_long_delayed
02668,2015-2016,P226M @ MILLENNIUM HS,-74.011452,40.704485,Manhattan,16-30 Min
02668,2015-2016,P226M @ MILLENNIUM HS,-74.011452,40.704485,Manhattan,46-60 Min
02668,2015-2016,P226M @ MILLENNIUM HS,-74.011452,40.704485,Manhattan,31-45 Min
02677,2015-2016,P138M @ SCHOOL OF THE FUTURE,-73.985439,40.739024,Manhattan,0-15 Min
02677,2015-2016,P138M @ SCHOOL OF THE FUTURE,-73.985439,40.739024,Manhattan,46-60 Min
02677,2015-2016,P138M @ SCHOOL OF THE FUTURE,-73.985439,40.739024,Manhattan,16-30 Min
02677,2015-2016,P138M @ SCHOOL OF THE FUTURE,-73.985439,40.739024,Manhattan,31-45 Min
02677,2015-2016,P138M @ SCHOOL OF THE FUTURE,-73.985439,40.739024,Manhattan,61-90 Min
02691,2015-2016,P138M @ JHS 47,-73.982421,40.738622,Manhattan,16-30 Min
02691,2015-2016,P138M @ JHS 47,-73.982421,40.738622,Manhattan,46-60 Min
02691,2015-2016,P138M @ JHS 47,-73.982421,40.738622,Manhattan,0-15 Min
02691,2015-2016,P138M @ JHS 47,-73.982421,40.738622,Manhattan,31-45 Min
02691,2015-2016,P138M @ JHS 47,-73.982421,40.738622,Manhattan,61-90 Min
02692,2015-2016,BRITISH INTERNATIONAL SCH.N.Y.,-73.974,40.737201,Manhattan,61-90 Min
02692,2015-2016,BRITISH INTERNATIONAL SCH.N.Y.,-73.974,40.737201,Manhattan,0-15 Min
02692,2015-2016,BRITISH INTERNATIONAL SCH.N.Y.,-73.974,40.737201,Manhattan,16-30 Min
02692,2015-2016,BRITISH INTERNATIONAL SCH.N.Y.,-73.974,40.737201,Manhattan,31-45 Min
02692,2015-2016,BRITISH INTERNATIONAL SCH.N.Y.,-73.974,40.737201,Manhattan,46-60 Min
02697,2015-2016,LINDAMOOD BELL LRNG (IMPARTIAL,-73.971043,40.759938,Manhattan,16-30 Min
02697,2015-2016,LINDAMOOD BELL LRNG (IMPARTIAL,-73.971043,40.759938,Manhattan,46-60 Min
02697,2015-2016,LINDAMOOD BELL LRNG (IMPARTIAL,-73.971043,40.759938,Manhattan,31-45 Min
02697,2015-2016,LINDAMOOD BELL LRNG (IMPARTIAL,-73.971043,40.759938,Manhattan,61-90 Min
02698,2015-2016,P094M @ PS 276,-74.017723,40.706408,Manhattan,31-45 Min
02698,2015-2016,P094M @ PS 276,-74.017723,40.706408,Manhattan,0-15 Min
02698,2015-2016,P094M @ PS 276,-74.017723,40.706408,Manhattan,46-60 Min
02698,2015-2016,P094M @ PS 276,-74.017723,40.706408,Manhattan,61-90 Min
02698,2015-2016,P094M @ PS 276,-74.017723,40.706408,Manhattan,16-30 Min
02699,2015-2016,LEARNING SPRING ELEM SCHOOL,-73.98312,40.736476,Manhattan,46-60 Min
02699,2015-2016,LEARNING SPRING ELEM SCHOOL,-73.98312,40.736476,Manhattan,61-90 Min
02699,2015-2016,LEARNING SPRING ELEM SCHOOL,-73.98312,40.736476,Manhattan,31-45 Min
02699,2015-2016,LEARNING SPRING ELEM SCHOOL,-73.98312,40.736476,Manhattan,16-30 Min
02699,2015-2016,LEARNING SPRING ELEM SCHOOL,-73.98312,40.736476,Manhattan,0-15 Min
02706,2015-2016,LA SCUOLA NEW YORK 'G.MARCONI',-73.955268,40.7876,Manhattan,0-15 Min
02706,2015-2016,LA SCUOLA NEW YORK 'G.MARCONI',-73.955268,40.7876,Manhattan,46-60 Min
02706,2015-2016,LA SCUOLA NEW YORK 'G.MARCONI',-73.955268,40.7876,Manhattan,31-45 Min
02706,2015-2016,LA SCUOLA NEW YORK 'G.MARCONI',-73.955268,40.7876,Manhattan,16-30 Min
02711,2015-2016,CONVENT SACRED HEART SCH,-73.957802,40.784691,Manhattan,31-45 Min
02711,2015-2016,CONVENT SACRED HEART SCH,-73.957802,40.784691,Manhattan,16-30 Min
02711,2015-2016,CONVENT SACRED HEART SCH,-73.957802,40.784691,Manhattan,0-15 Min
02711,2015-2016,CONVENT SACRED HEART SCH,-73.957802,40.784691,Manhattan,61-90 Min
02711,2015-2016,CONVENT SACRED HEART SCH,-73.957802,40.784691,Manhattan,46-60 Min
02717,2015-2016,SACRED HEART JESUS SCH,-73.98965,40.765321,Manhattan,46-60 Min
02721,2015-2016,P721M @ MANHATTAN OTC,-74.005975,40.728752,Manhattan,46-60 Min
02721,2015-2016,P721M @ MANHATTAN OTC,-74.005975,40.728752,Manhattan,0-15 Min
02721,2015-2016,P721M @ MANHATTAN OTC,-74.005975,40.728752,Manhattan,61-90 Min
02721,2015-2016,P721M @ MANHATTAN OTC,-74.005975,40.728752,Manhattan,16-30 Min
02721,2015-2016,P721M @ MANHATTAN OTC,-74.005975,40.728752,Manhattan,31-45 Min
02725,2015-2016,ST STEPHEN OF HUNGARY SCHOOL,-73.950866,40.774028,Manhattan,16-30 Min
02725,2015-2016,ST STEPHEN OF HUNGARY SCHOOL,-73.950866,40.774028,Manhattan,46-60 Min
02725,2015-2016,ST STEPHEN OF HUNGARY SCHOOL,-73.950866,40.774028,Manhattan,0-15 Min
02725,2015-2016,ST STEPHEN OF HUNGARY SCHOOL,-73.950866,40.774028,Manhattan,31-45 Min
02732,2015-2016,XAVIER HIGH SCHOOL,-73.993834,40.73773,Manhattan,46-60 Min
02732,2015-2016,XAVIER HIGH SCHOOL,-73.993834,40.73773,Manhattan,16-30 Min
02734,2015-2016,THE LANG SCHOOL,-74.013764,40.705454,Manhattan,46-60 Min
02734,2015-2016,THE LANG SCHOOL,-74.013764,40.705454,Manhattan,0-15 Min
02734,2015-2016,THE LANG SCHOOL,-74.013764,40.705454,Manhattan,61-90 Min
02734,2015-2016,THE LANG SCHOOL,-74.013764,40.705454,Manhattan,31-45 Min
02734,2015-2016,THE LANG SCHOOL,-74.013764,40.705454,Manhattan,16-30 Min
02735,2015-2016,ACADEMY OF ST JOSEPH,-74.00098,40.732646,Manhattan,61-90 Min
02735,2015-2016,ACADEMY OF ST JOSEPH,-74.00098,40.732646,Manhattan,31-45 Min
02735,2015-2016,ACADEMY OF ST JOSEPH,-74.00098,40.732646,Manhattan,16-30 Min
02735,2015-2016,ACADEMY OF ST JOSEPH,-74.00098,40.732646,Manhattan,46-60 Min
02737,2015-2016,MESIVTHA TIFERETH JRSLM AMER,-73.991165,40.713883,Manhattan,16-30 Min
02737,2015-2016,MESIVTHA TIFERETH JRSLM AMER,-73.991165,40.713883,Manhattan,31-45 Min
02737,2015-2016,MESIVTHA TIFERETH JRSLM AMER,-73.991165,40.713883,Manhattan,46-60 Min
02737,2015-2016,MESIVTHA TIFERETH JRSLM AMER,-73.991165,40.713883,Manhattan,0-15 Min
02737,2015-2016,MESIVTHA TIFERETH JRSLM AMER,-73.991165,40.713883,Manhattan,61-90 Min
02744,2015-2016,CITY KNOLL MIDDLE SCHOOL,-73.99764,40.753091,Manhattan,46-60 Min
02744,2015-2016,CITY KNOLL MIDDLE SCHOOL,-73.99764,40.753091,Manhattan,16-30 Min
02744,2015-2016,CITY KNOLL MIDDLE SCHOOL,-73.99764,40.753091,Manhattan,31-45 Min
02744,2015-2016,CITY KNOLL MIDDLE SCHOOL,-73.99764,40.753091,Manhattan,61-90 Min
02744,2015-2016,CITY KNOLL MIDDLE SCHOOL,-73.99764,40.753091,Manhattan,0-15 Min
02748,2015-2016,GRACE CHURCH SCHOOL,-73.990406,40.731678,Manhattan,46-60 Min
02748,2015-2016,GRACE CHURCH SCHOOL,-73.990406,40.731678,Manhattan,31-45 Min
02748,2015-2016,GRACE CHURCH SCHOOL,-73.990406,40.731678,Manhattan,0-15 Min
02750,2015-2016,THE FAMILY SCHOOL,-73.969175,40.752785,Manhattan,16-30 Min
02750,2015-2016,THE FAMILY SCHOOL,-73.969175,40.752785,Manhattan,61-90 Min
02750,2015-2016,THE FAMILY SCHOOL,-73.969175,40.752785,Manhattan,46-60 Min
02750,2015-2016,THE FAMILY SCHOOL,-73.969175,40.752785,Manhattan,31-45 Min
02751,2015-2016,RAMAZ LOWER SCHOOL,-73.956677,40.779161,Manhattan,16-30 Min
02751,2015-2016,RAMAZ LOWER SCHOOL,-73.956677,40.779161,Manhattan,46-60 Min
02751,2015-2016,RAMAZ LOWER SCHOOL,-73.956677,40.779161,Manhattan,31-45 Min
02751,2015-2016,RAMAZ LOWER SCHOOL,-73.956677,40.779161,Manhattan,0-15 Min
02751,2015-2016,RAMAZ LOWER SCHOOL,-73.956677,40.779161,Manhattan,61-90 Min
02756,2015-2016,MARYMOUNT SCHOOL OF NY,-73.961426,40.779975,Manhattan,61-90 Min
02756,2015-2016,MARYMOUNT SCHOOL OF NY,-73.961426,40.779975,Manhattan,46-60 Min
02756,2015-2016,MARYMOUNT SCHOOL OF NY,-73.961426,40.779975,Manhattan,0-15 Min
02756,2015-2016,MARYMOUNT SCHOOL OF NY,-73.961426,40.779975,Manhattan,16-30 Min
02756,2015-2016,MARYMOUNT SCHOOL OF NY,-73.961426,40.779975,Manhattan,31-45 Min
02760,2015-2016,EPIPHANY LOWER SCHOOL,-73.982812,40.737723,Manhattan,61-90 Min
02760,2015-2016,EPIPHANY LOWER SCHOOL,-73.982812,40.737723,Manhattan,0-15 Min
02760,2015-2016,EPIPHANY LOWER SCHOOL,-73.982812,40.737723,Manhattan,16-30 Min
02760,2015-2016,EPIPHANY LOWER SCHOOL,-73.982812,40.737723,Manhattan,46-60 Min
02760,2015-2016,EPIPHANY LOWER SCHOOL,-73.982812,40.737723,Manhattan,31-45 Min
02764,2015-2016,RAMAZ UPPER SCHOOL,-73.962032,40.775291,Manhattan,16-30 Min
02764,2015-2016,RAMAZ UPPER SCHOOL,-73.962032,40.775291,Manhattan,31-45 Min
02765,2015-2016,OUR LADY OF POMPEI SCH,-74.002746,40.730584,Manhattan,16-30 Min
02765,2015-2016,OUR LADY OF POMPEI SCH,-74.002746,40.730584,Manhattan,61-90 Min
02765,2015-2016,OUR LADY OF POMPEI SCH,-74.002746,40.730584,Manhattan,31-45 Min
02765,2015-2016,OUR LADY OF POMPEI SCH,-74.002746,40.730584,Manhattan,0-15 Min
02770,2015-2016,CATHEDRAL ELEMENTARY SCH,-73.956711,40.769925,Manhattan,31-45 Min
02770,2015-2016,CATHEDRAL ELEMENTARY SCH,-73.956711,40.769925,Manhattan,0-15 Min
02771,2015-2016,ST BERNARD'S SCH INC,-73.954583,40.78901,Manhattan,0-15 Min
02771,2015-2016,ST BERNARD'S SCH INC,-73.954583,40.78901,Manhattan,31-45 Min
02771,2015-2016,ST BERNARD'S SCH INC,-73.954583,40.78901,Manhattan,16-30 Min
02771,2015-2016,ST BERNARD'S SCH INC,-73.954583,40.78901,Manhattan,46-60 Min
02773,2015-2016,CORLEARS SCHOOL,-74.002982,40.740752,Manhattan,46-60 Min
02773,2015-2016,CORLEARS SCHOOL,-74.002982,40.740752,Manhattan,0-15 Min
02773,2015-2016,CORLEARS SCHOOL,-74.002982,40.740752,Manhattan,16-30 Min
02773,2015-2016,CORLEARS SCHOOL,-74.002982,40.740752,Manhattan,31-45 Min
02775,2015-2016,ST DAVID'S SCHOOL,-73.958451,40.783136,Manhattan,16-30 Min
02775,2015-2016,ST DAVID'S SCHOOL,-73.958451,40.783136,Manhattan,0-15 Min
02775,2015-2016,ST DAVID'S SCHOOL,-73.958451,40.783136,Manhattan,61-90 Min
02775,2015-2016,ST DAVID'S SCHOOL,-73.958451,40.783136,Manhattan,46-60 Min
02775,2015-2016,ST DAVID'S SCHOOL,-73.958451,40.783136,Manhattan,31-45 Min
02776,2015-2016,ST IGNATIUS LOYOLA SCH,-73.959362,40.779271,Manhattan,46-60 Min
02776,2015-2016,ST IGNATIUS LOYOLA SCH,-73.959362,40.779271,Manhattan,16-30 Min
02776,2015-2016,ST IGNATIUS LOYOLA SCH,-73.959362,40.779271,Manhattan,0-15 Min
02776,2015-2016,ST IGNATIUS LOYOLA SCH,-73.959362,40.779271,Manhattan,31-45 Min
02778,2015-2016,ST JOSEPH OF YORKVILLE,-73.948282,40.777204,Manhattan,31-45 Min
02778,2015-2016,ST JOSEPH OF YORKVILLE,-73.948282,40.777204,Manhattan,16-30 Min
02778,2015-2016,ST JOSEPH OF YORKVILLE,-73.948282,40.777204,Manhattan,0-15 Min
02778,2015-2016,ST JOSEPH OF YORKVILLE,-73.948282,40.777204,Manhattan,46-60 Min
02780,2015-2016,ST LUKES SCHOOL,-74.006599,40.732529,Manhattan,0-15 Min
02780,2015-2016,ST LUKES SCHOOL,-74.006599,40.732529,Manhattan,46-60 Min
02780,2015-2016,ST LUKES SCHOOL,-74.006599,40.732529,Manhattan,31-45 Min
02780,2015-2016,ST LUKES SCHOOL,-74.006599,40.732529,Manhattan,61-90 Min
02780,2015-2016,ST LUKES SCHOOL,-74.006599,40.732529,Manhattan,16-30 Min
02785,2015-2016,EPIPHANY UPPER SCHOOL,-73.982002,40.742552,Manhattan,16-30 Min
02785,2015-2016,EPIPHANY UPPER SCHOOL,-73.982002,40.742552,Manhattan,46-60 Min
02785,2015-2016,EPIPHANY UPPER SCHOOL,-73.982002,40.742552,Manhattan,0-15 Min
02785,2015-2016,EPIPHANY UPPER SCHOOL,-73.982002,40.742552,Manhattan,31-45 Min
02785,2015-2016,EPIPHANY UPPER SCHOOL,-73.982002,40.742552,Manhattan,61-90 Min
02791,2015-2016,CATHEDRAL HS,-73.964651,40.758061,Manhattan,16-30 Min
02791,2015-2016,CATHEDRAL HS,-73.964651,40.758061,Manhattan,46-60 Min
02791,2015-2016,CATHEDRAL HS,-73.964651,40.758061,Manhattan,31-45 Min
02791,2015-2016,CATHEDRAL HS,-73.964651,40.758061,Manhattan,0-15 Min
02799,2015-2016,P094M @ PS 281,-73.972541,40.744347,Manhattan,31-45 Min
02799,2015-2016,P094M @ PS 281,-73.972541,40.744347,Manhattan,61-90 Min
02799,2015-2016,P094M @ PS 281,-73.972541,40.744347,Manhattan,46-60 Min
02799,2015-2016,P094M @ PS 281,-73.972541,40.744347,Manhattan,16-30 Min
02799,2015-2016,P094M @ PS 281,-73.972541,40.744347,Manhattan,0-15 Min
02806,2015-2016,P035M @RIVERVIEW SCH@BELLEVUE,-73.976536,40.739461,Manhattan,31-45 Min
02806,2015-2016,P035M @RIVERVIEW SCH@BELLEVUE,-73.976536,40.739461,Manhattan,46-60 Min
02806,2015-2016,P035M @RIVERVIEW SCH@BELLEVUE,-73.976536,40.739461,Manhattan,61-90 Min
02806,2015-2016,P035M @RIVERVIEW SCH@BELLEVUE,-73.976536,40.739461,Manhattan,0-15 Min
02806,2015-2016,P035M @RIVERVIEW SCH@BELLEVUE,-73.976536,40.739461,Manhattan,16-30 Min
02808,2015-2016,FRIENDS SEMINARY SCH,-73.985836,40.734362,Manhattan,46-60 Min
02808,2015-2016,FRIENDS SEMINARY SCH,-73.985836,40.734362,Manhattan,16-30 Min
02808,2015-2016,FRIENDS SEMINARY SCH,-73.985836,40.734362,Manhattan,0-15 Min
02808,2015-2016,FRIENDS SEMINARY SCH,-73.985836,40.734362,Manhattan,31-45 Min
02809,2015-2016,HEWITT SCHOOL,-73.963477,40.773605,Manhattan,46-60 Min
02809,2015-2016,HEWITT SCHOOL,-73.963477,40.773605,Manhattan,61-90 Min
02809,2015-2016,HEWITT SCHOOL,-73.963477,40.773605,Manhattan,31-45 Min
02809,2015-2016,HEWITT SCHOOL,-73.963477,40.773605,Manhattan,0-15 Min
02809,2015-2016,HEWITT SCHOOL,-73.963477,40.773605,Manhattan,16-30 Min
02811,2015-2016,P094M @ PS 397,-74.005557,40.71127,Manhattan,0-15 Min
02811,2015-2016,P094M @ PS 397,-74.005557,40.71127,Manhattan,61-90 Min
02811,2015-2016,P094M @ PS 397,-74.005557,40.71127,Manhattan,46-60 Min
02811,2015-2016,P094M @ PS 397,-74.005557,40.71127,Manhattan,31-45 Min
02811,2015-2016,P094M @ PS 397,-74.005557,40.71127,Manhattan,16-30 Min
02814,2015-2016,P226M @ MANHATTAN SCHOOL,-73.995347,40.734897,Manhattan,16-30 Min
02814,2015-2016,P226M @ MANHATTAN SCHOOL,-73.995347,40.734897,Manhattan,61-90 Min
02814,2015-2016,P226M @ MANHATTAN SCHOOL,-73.995347,40.734897,Manhattan,0-15 Min
02814,2015-2016,P226M @ MANHATTAN SCHOOL,-73.995347,40.734897,Manhattan,31-45 Min
02814,2015-2016,P226M @ MANHATTAN SCHOOL,-73.995347,40.734897,Manhattan,46-60 Min
02818,2015-2016,ISLAMIC CULTURAL CTR SCHOOL,-73.947803,40.785354,Manhattan,16-30 Min
02818,2015-2016,ISLAMIC CULTURAL CTR SCHOOL,-73.947803,40.785354,Manhattan,0-15 Min
02821,2015-2016,P094M @ PS 340,-73.995443,40.739102,Manhattan,46-60 Min
02821,2015-2016,P094M @ PS 340,-73.995443,40.739102,Manhattan,31-45 Min
02821,2015-2016,P094M @ PS 340,-73.995443,40.739102,Manhattan,0-15 Min
02821,2015-2016,P094M @ PS 340,-73.995443,40.739102,Manhattan,61-90 Min
02821,2015-2016,P094M @ PS 340,-73.995443,40.739102,Manhattan,16-30 Min
02824,2015-2016,THE DALTON SCHOOL,-73.955284,40.7818,Manhattan,0-15 Min
02824,2015-2016,THE DALTON SCHOOL,-73.955284,40.7818,Manhattan,16-30 Min
02826,2015-2016,THE DALTON SCHOOL-ANNEX,-73.955894,40.78389,Manhattan,31-45 Min
02826,2015-2016,THE DALTON SCHOOL-ANNEX,-73.955894,40.78389,Manhattan,61-90 Min
02826,2015-2016,THE DALTON SCHOOL-ANNEX,-73.955894,40.78389,Manhattan,16-30 Min
02826,2015-2016,THE DALTON SCHOOL-ANNEX,-73.955894,40.78389,Manhattan,0-15 Min
02830,2015-2016,THE BEEKMAN SCHOOL,-73.970165,40.755477,Manhattan,61-90 Min
02830,2015-2016,THE BEEKMAN SCHOOL,-73.970165,40.755477,Manhattan,31-45 Min
02830,2015-2016,THE BEEKMAN SCHOOL,-73.970165,40.755477,Manhattan,46-60 Min
02835,2015-2016,HUNTER COLLEGE ELEM SCH,-73.95428,40.785671,Manhattan,16-30 Min
02835,2015-2016,HUNTER COLLEGE ELEM SCH,-73.95428,40.785671,Manhattan,61-90 Min
02835,2015-2016,HUNTER COLLEGE ELEM SCH,-73.95428,40.785671,Manhattan,0-15 Min
02835,2015-2016,HUNTER COLLEGE ELEM SCH,-73.95428,40.785671,Manhattan,31-45 Min
02835,2015-2016,HUNTER COLLEGE ELEM SCH,-73.95428,40.785671,Manhattan,46-60 Min
02837,2015-2016,NIGHTINGALE BAMFORD SCH,-73.956888,40.784933,Manhattan,31-45 Min
02837,2015-2016,NIGHTINGALE BAMFORD SCH,-73.956888,40.784933,Manhattan,61-90 Min
02837,2015-2016,NIGHTINGALE BAMFORD SCH,-73.956888,40.784933,Manhattan,46-60 Min
02837,2015-2016,NIGHTINGALE BAMFORD SCH,-73.956888,40.784933,Manhattan,16-30 Min
02837,2015-2016,NIGHTINGALE BAMFORD SCH,-73.956888,40.784933,Manhattan,0-15 Min
02840,2015-2016,RUDOLF STEINER SCHOOL,-73.96295,40.776773,Manhattan,46-60 Min
02840,2015-2016,RUDOLF STEINER SCHOOL,-73.96295,40.776773,Manhattan,16-30 Min
02840,2015-2016,RUDOLF STEINER SCHOOL,-73.96295,40.776773,Manhattan,31-45 Min
02843,2015-2016,TOWN SCHOOL INC,-73.950908,40.768946,Manhattan,31-45 Min
02843,2015-2016,TOWN SCHOOL INC,-73.950908,40.768946,Manhattan,16-30 Min
02843,2015-2016,TOWN SCHOOL INC,-73.950908,40.768946,Manhattan,46-60 Min
02844,2015-2016,UN INTERNATIONAL SCH,-73.974437,40.736533,Manhattan,46-60 Min
02844,2015-2016,UN INTERNATIONAL SCH,-73.974437,40.736533,Manhattan,61-90 Min
02844,2015-2016,UN INTERNATIONAL SCH,-73.974437,40.736533,Manhattan,31-45 Min
02844,2015-2016,UN INTERNATIONAL SCH,-73.974437,40.736533,Manhattan,0-15 Min
02844,2015-2016,UN INTERNATIONAL SCH,-73.974437,40.736533,Manhattan,16-30 Min
02846,2015-2016,VILLAGE COMMUNITY SCH,-74.007867,40.733422,Manhattan,16-30 Min
02846,2015-2016,VILLAGE COMMUNITY SCH,-74.007867,40.733422,Manhattan,31-45 Min
02846,2015-2016,VILLAGE COMMUNITY SCH,-74.007867,40.733422,Manhattan,0-15 Min
02846,2015-2016,VILLAGE COMMUNITY SCH,-74.007867,40.733422,Manhattan,46-60 Min
02850,2015-2016,LITTLE RED SCHOOLHOUSE,-74.001613,40.72927,Manhattan,0-15 Min
02850,2015-2016,LITTLE RED SCHOOLHOUSE,-74.001613,40.72927,Manhattan,16-30 Min
02850,2015-2016,LITTLE RED SCHOOLHOUSE,-74.001613,40.72927,Manhattan,61-90 Min
02850,2015-2016,LITTLE RED SCHOOLHOUSE,-74.001613,40.72927,Manhattan,46-60 Min
02850,2015-2016,LITTLE RED SCHOOLHOUSE,-74.001613,40.72927,Manhattan,31-45 Min
02870,2015-2016,THE ALLEN STEVENSON SCHOOL,-73.959932,40.774406,Manhattan,0-15 Min
02870,2015-2016,THE ALLEN STEVENSON SCHOOL,-73.959932,40.774406,Manhattan,16-30 Min
02870,2015-2016,THE ALLEN STEVENSON SCHOOL,-73.959932,40.774406,Manhattan,46-60 Min
02870,2015-2016,THE ALLEN STEVENSON SCHOOL,-73.959932,40.774406,Manhattan,61-90 Min
02870,2015-2016,THE ALLEN STEVENSON SCHOOL,-73.959932,40.774406,Manhattan,31-45 Min
02871,2015-2016,RAMAZ MIDDLE SCHOOL,-73.957056,40.779127,Manhattan,46-60 Min
02871,2015-2016,RAMAZ MIDDLE SCHOOL,-73.957056,40.779127,Manhattan,61-90 Min
02871,2015-2016,RAMAZ MIDDLE SCHOOL,-73.957056,40.779127,Manhattan,0-15 Min
02871,2015-2016,RAMAZ MIDDLE SCHOOL,-73.957056,40.779127,Manhattan,31-45 Min
02871,2015-2016,RAMAZ MIDDLE SCHOOL,-73.957056,40.779127,Manhattan,16-30 Min
02872,2015-2016,Winston Preparatory School,-73.996437,40.739592,Manhattan,16-30 Min
02872,2015-2016,Winston Preparatory School,-73.996437,40.739592,Manhattan,31-45 Min
02872,2015-2016,Winston Preparatory School,-73.996437,40.739592,Manhattan,61-90 Min
02872,2015-2016,Winston Preparatory School,-73.996437,40.739592,Manhattan,0-15 Min
02872,2015-2016,Winston Preparatory School,-73.996437,40.739592,Manhattan,46-60 Min
02875,2015-2016,BARUCH COLLEGE CAMPUS HS,-73.986485,40.742003,Manhattan,31-45 Min
02876,2015-2016,BIRCH WATHEN LENOX LOWER SCH,-73.957817,40.772683,Manhattan,0-15 Min
02876,2015-2016,BIRCH WATHEN LENOX LOWER SCH,-73.957817,40.772683,Manhattan,16-30 Min
02876,2015-2016,BIRCH WATHEN LENOX LOWER SCH,-73.957817,40.772683,Manhattan,31-45 Min
02878,2015-2016,BREARLEY SCHOOL,-73.946014,40.772811,Manhattan,61-90 Min
02878,2015-2016,BREARLEY SCHOOL,-73.946014,40.772811,Manhattan,16-30 Min
02878,2015-2016,BREARLEY SCHOOL,-73.946014,40.772811,Manhattan,46-60 Min
02878,2015-2016,BREARLEY SCHOOL,-73.946014,40.772811,Manhattan,0-15 Min
02878,2015-2016,BREARLEY SCHOOL,-73.946014,40.772811,Manhattan,31-45 Min
02880,2015-2016,THE BROWNING SCHOOL,-73.96954,40.765159,Manhattan,16-30 Min
02880,2015-2016,THE BROWNING SCHOOL,-73.96954,40.765159,Manhattan,0-15 Min
02880,2015-2016,THE BROWNING SCHOOL,-73.96954,40.765159,Manhattan,61-90 Min
02880,2015-2016,THE BROWNING SCHOOL,-73.96954,40.765159,Manhattan,31-45 Min
02880,2015-2016,THE BROWNING SCHOOL,-73.96954,40.765159,Manhattan,46-60 Min
02886,2015-2016,CHAPIN SCHOOL,-73.945725,40.773801,Manhattan,0-15 Min
02886,2015-2016,CHAPIN SCHOOL,-73.945725,40.773801,Manhattan,16-30 Min
02886,2015-2016,CHAPIN SCHOOL,-73.945725,40.773801,Manhattan,61-90 Min
02886,2015-2016,CHAPIN SCHOOL,-73.945725,40.773801,Manhattan,46-60 Min
02886,2015-2016,CHAPIN SCHOOL,-73.945725,40.773801,Manhattan,31-45 Min
02899,2015-2016,A.M.A.C. INC-ELEM,-73.993202,40.738425,Manhattan,31-45 Min
02899,2015-2016,A.M.A.C. INC-ELEM,-73.993202,40.738425,Manhattan,0-15 Min
02899,2015-2016,A.M.A.C. INC-ELEM,-73.993202,40.738425,Manhattan,46-60 Min
02899,2015-2016,A.M.A.C. INC-ELEM,-73.993202,40.738425,Manhattan,61-90 Min
02899,2015-2016,A.M.A.C. INC-ELEM,-73.993202,40.738425,Manhattan,16-30 Min
02900,2015-2016,THE SPEYER LEGACY SCHOOL,-73.985244,40.769329,Manhattan,0-15 Min
02900,2015-2016,THE SPEYER LEGACY SCHOOL,-73.985244,40.769329,Manhattan,31-45 Min
02900,2015-2016,THE SPEYER LEGACY SCHOOL,-73.985244,40.769329,Manhattan,46-60 Min
02900,2015-2016,THE SPEYER LEGACY SCHOOL,-73.985244,40.769329,Manhattan,61-90 Min
02900,2015-2016,THE SPEYER LEGACY SCHOOL,-73.985244,40.769329,Manhattan,16-30 Min
02908,2015-2016,CHILD SCHOOL ELEM-WESTVIEW,-73.949394,40.762802,Manhattan,46-60 Min
02908,2015-2016,CHILD SCHOOL ELEM-WESTVIEW,-73.949394,40.762802,Manhattan,61-90 Min
02908,2015-2016,CHILD SCHOOL ELEM-WESTVIEW,-73.949394,40.762802,Manhattan,16-30 Min
02908,2015-2016,CHILD SCHOOL ELEM-WESTVIEW,-73.949394,40.762802,Manhattan,0-15 Min
02908,2015-2016,CHILD SCHOOL ELEM-WESTVIEW,-73.949394,40.762802,Manhattan,31-45 Min
02909,2015-2016,CHURCHILL SCHOOL,-73.97774,40.741559,Manhattan,46-60 Min
02909,2015-2016,CHURCHILL SCHOOL,-73.97774,40.741559,Manhattan,0-15 Min
02909,2015-2016,CHURCHILL SCHOOL,-73.97774,40.741559,Manhattan,31-45 Min
02909,2015-2016,CHURCHILL SCHOOL,-73.97774,40.741559,Manhattan,61-90 Min
02909,2015-2016,CHURCHILL SCHOOL,-73.97774,40.741559,Manhattan,16-30 Min
02911,2015-2016,LORGE SCHOOL,-74.002551,40.742363,Manhattan,46-60 Min
02911,2015-2016,LORGE SCHOOL,-74.002551,40.742363,Manhattan,61-90 Min
02911,2015-2016,LORGE SCHOOL,-74.002551,40.742363,Manhattan,0-15 Min
02911,2015-2016,LORGE SCHOOL,-74.002551,40.742363,Manhattan,31-45 Min
02911,2015-2016,LORGE SCHOOL,-74.002551,40.742363,Manhattan,16-30 Min
02918,2015-2016,CHILDREN'S ACADEMY,-73.952499,40.774717,Manhattan,61-90 Min
02918,2015-2016,CHILDREN'S ACADEMY,-73.952499,40.774717,Manhattan,46-60 Min
02918,2015-2016,CHILDREN'S ACADEMY,-73.952499,40.774717,Manhattan,16-30 Min
02918,2015-2016,CHILDREN'S ACADEMY,-73.952499,40.774717,Manhattan,0-15 Min
02918,2015-2016,CHILDREN'S ACADEMY,-73.952499,40.774717,Manhattan,31-45 Min
02921,2017-2018,AVENUES OF NEW YORK - 10th Ave,-74.003183,40.749065,Manhattan,16-30 Min
02921,2017-2018,AVENUES OF NEW YORK - 10th Ave,-74.003183,40.749065,Manhattan,31-45 Min
02921,2017-2018,AVENUES OF NEW YORK - 10th Ave,-74.003183,40.749065,Manhattan,0-15 Min
02921,2017-2018,AVENUES OF NEW YORK - 10th Ave,-74.003183,40.749065,Manhattan,61-90 Min
02921,2017-2018,AVENUES OF NEW YORK - 10th Ave,-74.003183,40.749065,Manhattan,46-60 Min
